Close_AAL,Close_ALGT,Close_ALK,Close_DAL,Close_HA,Close_LUV,Close_BCS,Close_CS,Close_DB,Close_GS,Close_MS,Close_WFC,Close_BHC,Close_JNJ,Close_MRK,Close_PFE,Close_RHHBY,Close_UNH,Close_AAPL,Close_AMZN,Close_FB,Close_GOOG,Close_IBM,Close_MSFT,Close_SP500
0.39,0.52,0.87,2.13,-0.28,-0.03,-1.51,-3.1,-2.79,-0.29,-0.55,0.27,-1.53,-0.25,-0.29,-0.49,-0.57,0.76,1.35,2.16,1.35,0.56,-0.28,0.04,0.16
-2.31,-3.8,-1.81,-1.55,-0.48,-1.23,5.1,2.57,1.43,-1.07,-0.45,-0.33,-3.59,0.62,0.39,0.6,2.1,0.31,-0.12,0.82,-0.85,3.07,-0.46,0.84,0.16
1.04,-0.97,-1.64,-4.72,-1.74,-0.35,2.91,4.15,6.77,4.24,3.24,0.63,19.24,-2.33,7.94,-4.83,-0.34,-1.1,5.06,1.28,-0.03,1.78,0.78,2.54,0.76
2.45,0.86,-0.18,0.05,-1.1,-0.98,0.0,0.58,-0.84,0.06,1.99,0.35,0.04,-1.62,-0.44,-0.91,-0.44,-0.38,-0.09,-0.58,-0.48,-0.68,-0.73,-1.17,-0.55
-0.41,0.33,2.05,1.54,0.88,0.9,-0.47,-0.41,-1.83,0.01,0.4,0.35,12.78,0.81,0.4,1.01,-0.03,0.45,-0.15,0.08,0.87,0.36,-0.16,0.21,0.19
0.19,1.52,0.52,-1.17,1.08,-0.03,0.83,0.41,0.0,0.24,0.59,-0.16,-2.7,-0.49,0.54,0.14,0.44,0.32,-0.13,-0.02,-0.37,-0.31,0.57,0.07,0.22
-0.49,1.14,-0.93,-0.81,-0.11,-1.33,-0.82,-1.49,-3.01,0.1,0.0,0.25,-1.54,-0.66,-0.42,-0.6,-0.69,-0.09,0.26,-0.94,-0.28,-0.27,-0.82,0.03,-0.14
-1.34,-1.85,-0.31,-0.44,0.0,-0.19,0.47,1.01,-0.3,0.02,0.16,-0.04,8.8,-0.66,0.3,-0.4,0.57,0.04,-0.78,0.29,0.48,-0.42,-0.02,0.09,-0.06
1.11,1.43,0.73,0.22,0.64,1.13,2.36,1.74,3.63,-0.11,0.39,-0.45,-0.22,0.26,0.05,0.72,-0.19,-0.06,0.31,0.39,0.18,-0.01,0.16,0.38,0.2
0.69,1.08,0.85,0.22,0.75,-0.08,1.04,0.41,1.36,-0.47,0.62,0.45,-2.12,-0.61,-1.34,-0.77,-2.1,-1.51,-0.75,-0.68,-0.72,-0.32,-0.76,0.1,-0.52
0.19,1.5,0.62,-0.82,0.46,0.08,-1.14,0.65,-1.2,0.36,0.19,-0.51,1.8,-0.12,-0.65,-0.14,-0.67,-1.84,-0.43,0.26,0.33,-0.03,-0.26,0.38,-0.14
-1.33,-0.01,-1.57,-1.04,-1.11,-1.14,-0.12,-0.32,-0.29,0.04,0.61,0.27,-0.84,0.4,0.85,0.14,-0.65,-0.5,-0.59,1.29,0.86,0.02,-0.2,-0.24,-0.16
-0.17,-0.59,-0.34,1.27,1.01,0.5,0.46,0.81,-0.43,0.54,0.8,2.16,-1.88,0.74,0.25,0.83,0.52,0.48,-0.11,0.3,1.26,0.34,0.88,0.12,0.52
2.43,1.56,0.76,1.67,1.88,2.0,2.53,2.41,3.38,1.5,2.48,2.14,0.0,-0.38,-0.48,-0.66,0.1,-0.29,-0.77,-0.48,-0.55,-0.4,-0.2,-0.36,-0.2
-2.02,0.41,-0.03,-1.1,0.56,-0.81,2.13,2.27,2.5,0.05,-0.4,0.36,-4.03,-0.11,0.13,-0.23,-1.39,-0.6,0.09,0.21,0.22,-0.27,-0.33,-0.74,-0.24
2.95,0.3,1.17,2.12,0.26,0.7,-1.1,3.76,-1.08,-1.45,-1.87,-7.56,-5.17,-1.45,-1.56,-2.18,-0.13,-1.54,1.74,-1.06,0.86,-0.96,-1.93,-1.62,-2.02
-2.62,-3.25,-2.44,-1.09,-1.32,-0.81,-0.67,-0.96,-0.48,-0.5,0.32,-0.94,-0.54,0.21,-0.74,-0.29,0.03,-0.19,3.54,0.01,0.44,0.37,-1.13,-0.48,-0.06
0.05,-0.69,0.24,0.46,0.47,0.41,0.45,2.46,1.65,1.16,1.24,-0.8,-0.04,0.65,1.68,0.59,0.52,1.44,3.4,1.13,0.45,1.22,1.05,1.65,1.01
-2.53,-1.9,-1.66,-1.39,-0.73,-1.08,-4.56,-4.66,-9.35,-1.24,-1.13,-1.56,-0.33,-0.32,-0.16,-0.59,-0.26,2.11,-0.56,1.15,0.56,-0.37,-1.17,0.1,-0.38
-0.14,-0.57,-0.02,2.18,0.5,0.3,0.0,-1.83,-3.06,0.13,0.03,1.28,-0.66,-0.5,-1.53,-0.85,0.75,-0.57,-1.17,-0.44,-0.33,-0.41,0.67,-0.56,-0.0
-0.82,-0.18,-0.29,0.16,-0.3,0.33,0.47,0.08,-4.24,0.16,0.32,1.2,-2.84,0.25,0.99,0.48,1.07,-0.15,-0.01,0.66,-0.01,0.75,-0.27,-0.21,0.03
-1.37,0.59,1.83,1.12,0.47,0.24,3.48,2.57,2.09,0.34,0.69,-1.57,2.43,0.81,1.23,1.39,0.83,1.77,-0.02,1.22,1.01,0.62,0.7,1.67,1.09
1.67,-2.02,-0.99,1.18,1.48,1.14,1.23,2.58,2.52,0.59,1.0,-0.24,-0.44,0.46,0.51,-0.38,0.41,0.81,0.94,1.89,0.11,1.42,0.37,0.1,0.65
0.85,4.56,-0.41,0.73,0.3,-0.24,-2.21,-0.81,-1.92,-1.72,-1.02,0.04,3.24,-0.54,-0.1,0.32,-0.03,-0.38,-1.67,0.13,-1.63,-0.04,-0.72,-0.67,-0.57
-1.74,-2.6,-1.78,-1.91,-1.87,-0.99,-1.7,-2.61,-7.06,-2.21,-2.76,-1.88,-6.6,-0.87,-1.29,-1.81,-1.14,-0.56,0.15,-0.82,-0.51,-1.61,-0.65,-0.92,-0.86
3.06,2.93,2.15,3.08,4.1,4.53,-0.23,-1.91,0.59,0.87,1.03,0.47,1.51,1.22,0.68,0.56,0.67,0.77,0.19,2.12,1.08,1.14,1.81,1.85,0.64
-0.44,-0.99,0.32,0.05,-0.04,-1.22,0.69,0.86,3.19,0.34,1.34,0.49,0.53,0.14,1.17,0.47,0.57,-0.27,0.76,1.55,0.42,-0.19,0.97,0.14,0.53
-0.06,-1.79,-1.34,-0.51,-1.44,0.21,-3.78,-4.41,-6.67,-2.75,-2.3,-2.07,-5.19,-1.78,-2.2,-1.97,-1.77,-1.49,-1.55,0.04,-0.88,-0.84,-0.11,-1.09,-0.93
2.21,1.32,0.84,0.85,1.67,1.94,3.58,6.31,14.02,1.46,3.29,-0.2,-2.0,0.73,0.81,1.65,-0.13,1.21,0.78,1.0,0.14,0.29,0.47,0.35,0.8
7.18,16.19,10.78,1.65,1.58,6.4,-6.1,-2.36,2.06,3.81,-1.03,1.06,-7.25,0.11,0.16,-3.28,-4.07,-4.15,3.48,-0.96,-0.35,0.12,-3.23,-1.18,-1.65
-1.5,-0.31,-0.89,0.07,-0.97,-0.14,1.47,1.64,0.52,1.85,1.07,-0.09,-2.59,-0.59,-0.59,-0.31,-0.07,-0.2,0.56,-0.76,0.05,0.04,0.47,0.88,0.02
-0.18,0.08,-0.51,-1.72,-1.12,-0.19,-0.6,-0.31,-0.3,-0.89,-0.87,-0.47,-3.52,0.79,-1.0,-0.49,-1.15,0.16,-0.07,-1.22,-0.27,0.18,0.21,-0.35,-0.3
2.0,0.88,0.24,0.28,1.57,1.07,4.01,2.54,2.46,2.15,1.67,1.01,3.13,-2.6,0.93,0.58,0.37,6.9,-0.07,0.58,0.81,1.96,-2.62,0.77,0.62
3.25,1.78,1.87,3.65,-2.42,1.37,1.75,2.7,1.02,1.09,1.89,0.69,-0.05,-0.71,-0.35,-0.28,-0.03,0.68,-0.3,0.0,1.2,0.78,0.36,-0.23,0.22
-0.1,-0.92,2.49,1.37,-0.29,0.09,2.3,0.58,3.68,0.0,-0.09,-0.73,0.0,0.24,0.08,-0.18,-0.75,0.48,-0.05,-0.9,-0.08,-0.57,0.17,-0.49,-0.14
-1.7,-0.13,-0.97,-0.7,-0.17,0.33,0.11,-0.51,-0.42,0.09,1.64,0.36,-0.45,-1.24,-1.16,-1.11,0.17,0.21,-0.39,1.07,1.59,0.3,-1.25,4.21,-0.01
-0.18,-0.39,-1.27,0.49,-1.85,-0.24,0.0,1.9,1.19,0.26,-0.18,0.95,-1.68,0.15,-0.74,-0.16,-1.16,-0.47,0.9,2.33,0.92,1.72,0.63,2.25,0.47
-0.35,-0.68,-1.64,-0.39,-0.62,-0.9,-0.22,-1.07,-1.45,0.25,-0.09,0.44,2.13,0.31,1.98,0.47,-1.11,-0.63,0.51,-0.35,-0.74,-0.67,0.21,-0.02,-0.38
-0.93,0.03,-1.75,0.46,-1.61,-8.46,-0.56,0.58,2.03,0.87,0.72,0.94,-0.95,0.53,-1.74,0.37,-0.91,-1.08,-2.25,-1.51,-0.94,-1.06,0.62,-0.59,-0.17
1.5,-12.99,-0.01,0.17,-0.83,2.19,4.75,1.8,-0.48,0.38,0.68,0.56,1.19,1.0,0.69,0.25,1.73,-0.2,-0.96,-0.51,-1.03,-0.47,1.01,-0.87,-0.3
0.38,1.61,0.93,-0.31,-1.08,-0.15,-0.22,-0.57,0.9,-0.34,-0.89,-0.39,-7.92,-0.32,-4.0,-1.69,-0.1,-1.12,-0.66,-5.14,1.23,0.0,-0.48,-0.38,-0.31
1.35,1.32,0.61,1.04,0.29,2.22,-0.32,-1.14,-1.57,0.62,0.15,-0.48,-12.33,0.57,-0.2,-0.69,-0.49,0.7,-0.16,1.74,-0.23,-1.36,0.71,0.08,-0.01
6.9,16.93,7.77,13.65,5.15,13.23,14.43,7.12,15.64,17.36,17.22,15.67,-1.63,0.53,8.19,2.11,1.53,7.75,-6.9,-8.96,-12.15,-6.18,2.94,-3.0,1.79
3.13,-1.74,0.53,0.38,-1.58,1.98,0.47,0.4,-0.54,0.96,1.65,-1.18,3.82,-0.24,0.19,-0.46,-0.24,-0.03,1.32,3.36,1.84,3.04,0.29,1.29,0.75
-0.69,-0.35,-0.6,-0.57,2.36,-0.86,-2.08,-4.62,-2.9,-2.33,-2.03,-1.73,-1.98,0.03,-1.6,-0.84,-0.55,-0.48,2.69,0.44,-0.73,0.79,0.39,1.32,-0.16
3.1,1.84,1.39,2.38,2.73,1.83,1.64,-0.49,0.12,1.63,1.99,1.57,0.67,0.18,0.11,-0.72,0.42,-0.48,-0.04,1.33,1.25,0.88,0.32,1.66,0.47
0.94,2.74,0.79,0.8,2.86,0.79,-1.23,-1.48,-1.12,0.34,1.15,0.63,-0.17,-1.04,-1.32,-0.79,-1.17,-0.88,0.1,0.5,-0.65,-1.39,0.37,-0.48,-0.24
-0.39,-0.88,-0.87,-0.59,0.2,0.64,0.96,-0.36,0.75,0.35,0.32,-1.33,2.23,-0.31,0.7,0.29,-0.24,0.64,1.52,2.61,4.06,1.14,1.48,0.85,0.75
0.0,1.4,3.49,0.6,3.17,-0.55,0.1,0.0,-0.69,0.01,-0.05,0.19,-2.83,-1.97,-0.96,-0.76,-2.94,1.23,0.06,0.68,-0.25,-0.12,-0.06,0.43,0.22
0.56,1.96,1.75,0.63,0.48,0.57,0.47,-1.01,-0.82,0.57,1.23,-0.11,-4.99,0.29,-0.1,0.29,-1.22,0.84,-0.51,-0.66,-0.52,-0.95,-0.42,-1.18,0.08
1.04,-0.32,-0.25,0.06,0.19,0.17,0.76,-1.09,-0.25,-0.44,0.15,0.88,0.35,0.94,0.92,0.86,2.19,-0.48,0.5,0.03,-0.38,0.09,0.72,0.22,0.39
-0.68,-1.04,-0.39,-1.52,-0.95,0.15,-2.63,-4.18,-4.06,-0.49,-1.61,-1.98,2.59,-0.88,-0.66,-0.47,-0.5,-0.46,-0.2,-1.74,0.02,0.86,0.85,0.13,-0.53
0.84,-0.42,0.42,0.21,1.06,-0.59,2.22,1.15,2.85,0.67,0.4,0.54,-1.61,-0.57,0.63,1.2,-0.25,3.6,-0.1,-0.55,0.38,0.34,-0.6,0.79,0.13
-0.96,-1.74,-0.62,-0.84,-2.19,-1.33,1.32,0.91,1.67,3.56,1.87,2.04,-7.98,-1.05,-1.61,0.69,-0.18,0.46,-0.84,-1.57,-2.03,-1.66,-0.8,-1.36,-0.27
3.01,1.53,5.59,3.07,9.15,6.31,8.09,15.29,18.1,8.78,2.9,5.52,-6.4,4.12,0.98,2.15,2.16,1.4,4.23,3.17,1.6,5.02,3.74,4.51,3.32
0.17,-0.09,-0.56,0.32,0.45,-0.54,-4.04,-1.5,0.05,0.58,0.7,-2.04,-4.47,-0.78,0.02,-0.03,-0.81,-0.42,0.0,-0.71,-0.08,0.12,0.13,-0.48,-0.81
0.79,0.75,4.33,1.36,1.24,2.66,1.88,1.39,1.45,1.28,0.35,0.9,-3.68,0.78,0.92,-0.21,-0.14,0.48,0.55,-1.02,0.3,0.1,-0.29,-0.16,0.39
-1.39,0.48,-1.54,-0.67,0.61,-1.3,-0.62,-0.59,0.37,-1.69,-0.7,0.27,3.68,-0.01,0.11,0.27,1.0,2.07,0.13,-0.42,-0.58,-0.88,-0.77,-0.45,-0.18
1.99,-0.48,1.8,0.52,0.78,0.84,-2.39,-0.46,-3.95,0.07,0.28,-0.22,3.05,0.12,-2.08,-0.03,-0.39,-1.46,0.58,1.09,-0.53,0.43,-0.03,2.12,0.2
1.32,1.71,1.36,0.67,4.07,1.07,2.09,1.84,4.11,1.68,1.56,1.59,0.83,-0.31,-1.05,0.06,0.07,0.03,0.27,0.68,-0.13,0.28,0.55,-0.13,0.36
0.51,-0.18,-0.48,0.32,0.25,-0.47,0.18,-2.26,-1.58,-0.68,-0.3,-0.7,-3.07,-0.3,-1.77,-1.37,-0.28,-0.16,0.09,-0.08,-0.04,-0.23,-0.16,0.0,-0.25
-1.58,-2.06,-2.22,-2.2,-1.58,-0.79,-1.77,-1.32,-0.91,-0.55,-1.34,0.07,0.49,0.11,0.25,-0.19,-0.07,0.15,-0.66,-0.55,-1.38,-0.42,-0.16,0.02,-0.19
-0.43,1.57,1.49,0.18,0.25,0.4,-0.27,-0.54,0.49,0.35,0.63,0.38,0.56,0.45,-0.03,0.43,0.0,0.9,0.2,-0.75,-0.11,-0.17,-0.21,-0.49,0.13
0.27,0.65,0.12,0.94,0.17,0.08,0.45,-0.67,-1.4,0.24,0.14,-0.02,-1.81,-0.04,0.39,0.15,0.46,-0.24,0.64,1.42,0.63,0.21,0.26,0.06,0.22
-1.93,-2.56,-2.04,-1.69,-2.68,-0.63,-1.8,-1.49,-2.45,-0.38,-1.16,-1.13,0.99,-0.7,-0.87,-0.55,-0.71,-0.74,-0.43,0.09,-0.92,-0.82,-0.57,-0.46,-0.84
-0.88,0.48,-0.18,-0.4,0.34,0.06,-0.37,-2.41,-0.56,-1.03,-1.1,-0.87,-0.56,0.34,-0.39,0.43,1.03,-0.25,-0.03,-0.9,-0.49,-0.29,0.25,-0.14,-0.03
-1.19,0.12,0.23,-0.24,-2.06,-0.72,1.38,0.92,1.57,0.53,0.24,0.49,2.61,-0.24,-0.29,-0.03,0.46,-0.62,-0.78,-2.0,-1.12,-1.4,-0.37,-1.21,-0.46
2.06,6.82,6.3,4.15,0.96,2.63,3.45,10.83,5.97,2.03,3.69,0.36,5.58,-0.53,5.89,0.12,3.82,1.1,2.78,8.97,11.55,4.67,0.81,0.9,1.6
-1.89,-1.04,-0.96,-1.76,-2.26,-1.78,-0.35,-2.33,-3.23,-3.5,-3.79,-2.77,-0.59,0.24,-1.38,-1.41,-0.51,-0.7,0.81,-0.91,-0.37,-0.4,0.33,-0.27,-0.3
1.9,1.51,-0.51,-0.06,0.71,0.28,-1.15,-1.23,0.97,-0.62,1.68,0.91,-0.85,-0.15,-0.5,-0.09,-0.37,-1.82,-0.01,-0.28,0.04,0.18,-0.65,-0.05,0.18
-0.8,-1.12,1.39,-1.19,-2.56,-0.62,0.09,-0.07,0.75,-1.23,-0.96,0.57,-1.39,-0.44,-1.37,-1.03,-1.36,0.61,-0.18,0.19,-0.29,-0.48,0.01,-0.32,-0.36
1.57,0.54,0.52,1.61,1.0,2.04,-0.27,1.11,1.59,0.34,0.33,0.9,-1.14,-0.04,3.65,0.22,0.79,-0.03,0.18,-0.09,-0.4,0.35,2.24,0.71,0.34
-2.21,-0.7,-1.73,-3.43,-3.32,-2.25,0.54,-1.94,0.31,0.2,-1.48,-1.49,-5.02,-0.21,-1.15,-0.98,0.03,0.26,0.07,1.18,1.49,1.78,0.28,0.35,-0.27
1.28,-1.08,-0.23,1.37,1.95,-0.58,1.87,1.25,3.07,0.43,1.84,0.83,-2.93,-1.89,-0.97,-0.99,-0.48,0.85,-0.09,0.56,0.34,0.56,2.85,0.89,0.66
0.78,-0.4,0.56,1.52,-5.73,-0.38,2.18,4.17,5.14,1.53,2.64,3.51,3.02,0.93,-0.21,0.45,1.2,0.5,1.59,1.71,1.63,1.43,1.36,0.25,0.8
3.51,1.58,2.7,1.41,1.93,9.02,-0.17,-0.94,-0.24,0.98,0.36,0.99,-2.64,-0.85,0.2,-0.03,0.34,0.94,0.05,0.31,0.99,-0.42,0.21,0.93,-0.07
-5.32,-2.15,-0.8,-2.36,-2.46,-2.26,-1.45,-3.16,-1.63,-1.1,-0.84,-1.03,-1.1,1.38,0.9,0.45,0.58,0.15,0.01,-0.4,-0.45,-1.06,-0.76,2.35,-0.09
-4.37,0.17,-1.02,-4.08,-0.58,-0.66,-2.86,0.39,-1.71,-1.29,-1.21,-0.9,-1.04,-0.22,-0.52,-0.35,-0.64,-0.55,-0.26,-0.64,-0.91,-2.55,-0.85,-0.99,-0.6
-1.45,-0.52,-0.36,-0.9,-0.49,-0.08,-1.07,-1.3,-0.99,-1.96,-1.46,0.45,3.38,0.11,0.91,1.34,1.59,0.01,-0.23,-0.83,-0.5,-0.69,-0.73,-0.74,-0.09
7.14,1.54,4.48,5.97,1.77,6.54,4.52,-2.57,-3.52,7.39,6.52,1.33,8.64,2.32,4.48,2.77,-0.47,-0.07,9.84,1.58,2.86,2.82,2.77,0.11,2.17
-1.77,0.11,-1.75,-0.4,-1.45,-0.75,1.56,1.69,1.67,1.3,1.72,1.58,6.75,0.41,1.37,0.43,-0.44,0.7,1.3,-0.02,-0.15,0.15,0.43,-0.23,0.4
2.08,0.0,0.69,2.63,0.1,3.58,1.19,1.59,2.3,0.43,0.98,0.98,5.51,0.72,-0.76,2.32,1.58,0.71,0.36,0.75,-0.31,-0.18,0.86,-0.06,0.5
-1.2,-0.71,-0.28,-0.66,-1.47,-1.66,0.0,-0.52,-1.0,-0.44,-0.82,-0.73,-3.8,0.75,0.15,0.33,1.16,-0.39,-0.12,0.17,0.3,0.63,-0.14,-0.02,-0.09
-0.13,-1.27,-0.09,0.79,-0.2,1.74,-1.01,1.31,-1.87,0.38,0.09,-0.05,-1.11,0.66,0.2,0.0,0.07,-3.68,0.27,0.11,-0.23,0.47,-0.42,0.16,0.17
-0.21,1.46,0.01,-0.04,0.0,0.94,-0.34,0.39,0.88,0.55,0.89,0.28,2.24,0.67,0.14,0.0,0.49,1.87,0.72,1.35,0.14,0.43,-0.23,-0.2,0.6
-1.05,-0.55,0.66,-0.55,-0.3,0.09,-0.26,-0.84,0.36,-0.01,-0.09,0.19,-0.3,-0.12,-0.29,-0.09,-0.23,0.0,0.3,-0.1,1.79,-0.11,0.49,-0.2,-0.11
-0.47,-0.49,-1.4,-0.88,-1.2,-1.12,-1.88,-0.13,0.31,-0.21,0.13,0.22,1.41,1.82,0.86,1.4,-0.23,1.26,-0.42,-0.4,-0.56,0.07,0.28,0.4,0.04
0.39,0.84,1.17,-0.04,0.91,2.24,-2.18,-2.87,-2.94,-1.53,-2.25,-1.16,-2.41,0.85,0.47,0.59,0.2,0.28,0.1,-0.82,0.06,-0.32,-0.17,0.0,0.15
0.09,-0.14,0.86,-0.04,-1.0,-0.19,-0.36,1.34,2.35,0.8,0.68,0.43,3.28,-0.27,-0.47,0.06,-0.88,1.42,0.2,0.4,0.72,0.08,-1.08,-0.6,0.1
0.09,0.46,-0.02,-1.01,-1.72,-1.08,0.0,0.0,0.56,-0.51,-0.37,-0.31,-13.94,-0.16,0.03,-0.47,0.3,0.0,0.04,-0.42,-0.64,-0.73,0.23,-0.39,-0.26
-8.61,-8.93,-1.27,-5.17,0.31,-5.73,0.18,1.66,-0.36,0.04,1.29,1.42,-15.79,3.66,-2.61,-0.03,6.51,2.92,1.61,1.13,3.0,2.71,-1.87,1.14,0.42
-2.74,-2.68,-2.15,-2.26,-1.64,-2.95,-1.69,-0.85,-1.83,-0.18,-0.15,0.1,-10.07,0.29,0.08,0.32,-0.06,-0.68,-0.15,-0.24,-0.2,0.01,-0.42,-0.46,-0.34
2.14,3.37,0.91,1.97,3.65,2.67,0.45,0.79,0.05,-0.38,-0.74,-0.09,1.1,1.5,0.78,1.2,-3.12,1.61,1.06,0.05,0.29,0.19,0.05,0.53,0.84
0.1,-1.6,-1.28,0.47,-3.12,-0.26,2.62,1.7,1.71,0.58,1.05,1.04,1.73,-0.39,-0.8,-0.58,0.67,-0.28,0.16,0.05,0.19,0.19,0.81,-0.17,-0.16
-0.97,1.94,-0.83,-1.9,3.53,-1.79,0.09,-0.9,-2.91,-1.72,-2.83,-1.1,-1.52,-0.31,-0.44,-0.32,0.44,-0.93,-0.5,-0.13,-0.11,0.39,-0.9,0.36,-0.13
-0.05,-0.09,1.56,0.73,-1.8,0.51,-1.58,-1.42,-3.42,-0.74,-0.96,-1.77,-3.54,0.01,0.33,0.17,-0.32,-1.0,1.05,0.55,0.07,-0.44,0.03,0.09,-0.2
-3.07,-1.75,-2.86,-2.84,-4.8,-2.94,0.89,-1.77,-7.07,-3.77,-4.33,-3.09,0.75,-0.64,-0.31,-0.38,-0.66,-0.18,-1.15,-1.61,-1.02,-2.11,-1.04,-1.11,-1.24
-0.17,1.02,0.88,0.48,1.39,1.12,-0.97,0.0,-0.18,-0.83,-1.05,-0.93,-0.09,-0.78,-0.64,0.64,0.45,-0.4,1.13,0.58,0.78,-0.1,0.52,1.28,0.19
2.63,1.51,1.22,0.39,0.74,-0.17,0.45,-2.61,-0.82,0.36,0.9,-0.14,1.4,-0.29,-0.35,-0.52,0.57,-1.04,-0.35,-0.08,-0.04,-1.45,0.02,-0.25,-0.11
0.77,0.9,0.69,0.17,1.68,0.46,0.27,0.69,-0.47,-1.5,-0.31,1.05,-1.01,-0.33,-0.16,-0.85,0.57,-0.18,-0.2,-0.21,0.58,-0.39,-0.57,0.17,-0.08
0.02,-1.23,0.32,0.22,1.14,0.51,0.53,1.84,0.71,-1.28,-2.07,-0.79,0.56,0.26,0.02,0.53,1.03,-0.24,0.17,0.14,-0.01,0.62,-0.03,0.18,-0.1
2.06,0.47,1.4,0.93,-2.04,2.48,0.44,1.0,2.54,1.71,2.19,1.03,-1.2,-0.11,0.24,-0.06,-0.65,0.46,2.07,1.08,1.03,0.17,0.43,0.29,0.73
-1.5,-0.74,-2.11,-1.25,-2.6,-1.31,-0.88,-1.19,0.29,-0.38,0.73,-0.52,4.68,-0.59,0.47,0.5,0.34,-1.16,0.22,2.14,0.63,1.28,-0.33,0.28,0.11
1.38,0.81,-0.68,0.7,-0.11,0.65,1.15,1.14,-0.98,1.21,1.47,1.02,-0.89,-0.21,-0.3,0.06,0.31,0.95,-0.13,0.23,-0.17,0.01,-0.05,0.37,0.29
-0.56,-0.68,-1.54,-0.67,-0.54,-0.13,-1.4,-1.59,-0.58,-0.65,-1.36,-1.03,-0.45,-0.09,0.14,-0.41,-0.65,-0.59,-0.19,1.16,-0.25,-0.23,0.16,0.23,-0.23
2.48,-5.12,-6.39,-4.2,4.09,1.02,-6.58,-4.78,-7.58,-2.79,-5.02,-7.74,-14.05,0.35,-1.46,-0.96,-0.34,0.58,-1.82,-0.21,-1.87,-0.72,-2.65,-1.38,-1.43
2.03,1.38,0.67,0.73,0.52,0.75,1.81,1.27,1.64,1.32,1.97,2.67,0.0,0.58,0.3,0.35,0.63,1.35,0.55,1.96,1.46,1.65,0.93,0.82,0.86
-0.95,2.01,-0.44,0.14,-0.21,-0.55,-0.94,-0.84,-0.99,-4.72,-0.67,-0.51,-5.59,-3.1,-0.84,-0.47,-1.18,0.84,-0.44,0.2,-0.33,-0.04,-0.61,-0.14,-0.29
1.35,1.59,0.76,1.51,4.12,0.42,-0.19,0.28,0.75,-0.7,2.01,-0.57,0.78,-0.37,0.59,-0.68,0.19,0.39,-0.37,-0.51,0.93,0.17,-4.92,-0.54,-0.17
1.85,0.69,1.35,1.89,2.77,2.38,0.66,2.18,2.92,1.85,1.09,2.59,-1.55,0.41,-0.14,0.39,-0.16,1.35,1.25,0.32,1.08,0.41,0.38,0.71,0.76
-0.15,0.81,0.84,-0.87,2.6,-0.57,-0.75,-0.62,-0.3,-0.55,-1.65,-0.93,-4.17,-0.09,-1.06,-0.3,-0.47,-0.22,-0.12,-0.39,-0.08,0.18,-1.18,1.37,-0.3
2.86,1.79,1.76,2.81,3.0,1.55,5.87,4.29,11.33,2.93,4.21,1.23,1.06,0.93,0.4,0.3,1.3,0.68,0.96,0.99,1.25,2.32,0.23,1.7,1.08
0.37,-0.73,0.82,-0.17,-1.46,1.06,1.52,1.46,0.65,1.53,1.63,1.7,4.88,0.44,0.26,0.06,1.25,0.99,0.62,0.02,0.7,1.11,-0.22,0.58,0.61
-0.45,-8.67,-3.47,-0.77,0.56,-0.26,0.97,2.68,1.89,-0.19,0.23,-0.04,2.99,0.06,0.64,0.27,-0.65,0.2,-0.59,0.18,0.05,-0.07,-0.21,-0.13,-0.05
-5.22,-2.34,-3.76,-1.36,0.09,-2.09,0.44,-2.17,-3.66,-0.17,-1.87,-0.18,0.97,0.19,-0.19,0.03,1.68,0.14,0.08,1.0,0.78,0.29,0.16,0.65,0.06
-3.09,-0.51,0.19,-0.66,-0.18,0.84,-6.08,-0.65,-0.44,-0.89,-0.39,-1.1,-1.39,-0.22,-0.4,0.18,-0.12,0.14,-0.1,0.72,1.73,3.63,-0.02,0.28,-0.19
9.53,-0.24,-0.26,8.96,-1.29,3.22,0.28,-3.21,5.31,0.59,0.14,-0.97,53.19,2.85,1.89,-2.36,3.64,-1.92,8.39,3.57,-0.04,3.44,-5.48,-0.04,0.76
0.56,-0.79,-0.16,0.0,0.84,0.41,0.92,-0.41,1.26,0.21,-0.12,-0.11,-0.64,0.61,0.44,-1.57,1.45,-1.99,-0.15,0.85,-0.27,0.63,1.43,1.43,-0.07
-4.3,-2.74,-3.0,-3.58,-4.35,-2.11,-2.38,-2.92,-3.27,-5.27,-5.56,-1.92,-5.89,-0.86,-1.24,-1.13,-1.05,0.44,-3.36,-2.21,-3.29,-2.48,-1.79,-2.78,-1.82
-0.6,0.43,1.03,-0.17,-0.87,0.44,3.0,-0.07,0.21,0.67,0.83,0.27,1.66,0.24,1.41,-0.03,-0.65,1.53,1.52,1.45,1.94,1.15,-0.1,0.34,0.37
1.28,1.49,1.84,1.13,0.0,1.31,1.27,0.63,1.93,0.11,1.19,1.3,0.37,0.02,-0.17,0.74,1.48,0.66,0.34,0.14,0.27,0.41,0.8,-0.03,0.68
2.19,-0.32,0.84,0.6,-2.63,1.52,0.0,0.21,0.42,0.29,-0.33,-0.09,-0.52,0.2,0.41,-1.05,0.38,1.22,0.61,1.13,0.12,0.84,0.43,1.12,0.52
0.97,0.84,0.59,0.21,0.4,1.22,0.36,-0.21,0.68,1.68,1.82,0.72,-1.04,0.2,0.8,0.06,-0.38,0.3,-0.12,0.09,-0.11,0.74,-0.4,0.34,0.18
